brief_id,priority_rank,working_title,recommended_h1,target_url_slug,content_status,primary_keyword,secondary_keywords,relevant_question_queries,search_intent,funnel_stage,estimated_demand,estimated_ranking_difficulty,business_value_score,topical_authority_value,conversion_potential,safety_or_trust_importance,overall_priority_score,target_audience_persona,parent_topic_cluster,recommended_content_type,recommended_word_count_range,searchers_main_question,recommended_answer_first_introduction,proposed_h2_h3_outline,originality_requirement,nigerian_or_student_specific_examples_to_include,required_factual_claims_to_verify,recommended_authoritative_source_types,existing_internal_pages_to_link_to,future_supporting_pages_that_should_link_to_it,required_link_to_parent_pillar,safety_page_linking_requirement,primary_cta,secondary_cta,recommended_cta_placement,featured_image_concept,suggested_image_alt_text,recommended_schema,suggested_faq_questions,featured_snippet_or_ai_answer_opportunity,suggested_author_or_expert_reviewer_type,freshness_or_update_schedule,cannibalization_risks,notes_for_writer,notes_for_developer_or_publisher
"COM-001","1","Best Dating Apps in Nigeria for Students","Best Dating Apps in Nigeria for Students","/blog/best-dating-apps-nigeria-students","Existing page expansion","dating apps in Nigeria","dating app in Nigeria, Nigerian dating apps, best dating apps for students","What is dating apps in Nigeria? | How should students approach dating apps in Nigeria? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Commercial","Consideration","Very High","High","10","10","8","6","81","Someone new to online dating","Commercial and Product Discovery","Commercial landing page or comparison guide","1,200-2,000 words","What should I know about dating apps in Nigeria as a student?","Best Dating Apps in Nigeria for Students should help Nigerian students compare options without hype and understand when a campus-focused app like The College Date is the right fit.","Short answer: who this page is for | What students should look for | Comparison criteria | Safety and trust checks | Where The College Date fits | Download and next steps | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify The College Date app availability, Android package com.collegedate.app, official Google Play URL, and avoid unsupported ranking or user-count claims.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/download | /faq | /safety | /about","/dating-app-for-university-students-nigeria | /dating-app-in-nigeria | /dating-app-for-students | /college-dating-app | /nigeria-dating-app","/dating-app-in-nigeria","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Download The College Date","Read the FAQ","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","Best Dating Apps in Nigeria for Students visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","Best Dating Apps in Nigeria for Students guide for Nigerian students","WebPage, FAQPage, BreadcrumbList","What is dating apps in Nigeria? | How should students approach dating apps in Nigeria? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review quarterly for app/store/competitor changes.","Refresh the existing URL; do not create a duplicate page for this intent.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"REL-007","81","Jealousy in Student Relationships","Jealousy in Student Relationships","/jealousy-in-student-relationships","New page","jealousy in relationship","relationship jealousy, jealousy examples, healthy jealousy","What is jealousy in relationship? | How should students approach jealousy in relationship? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","High","High","6","8","4","7","61","Someone looking for a serious relationship","Healthy Relationships","Relationship advice guide or quiz landing page","900-1,500 words","What should I know about jealousy in relationship as a student?","Jealousy in Student Relationships should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What jealousy in relationship means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/safety | /student-dating | /communication-in-relationships-students | /download","/relationship-advice-for-students | /green-flags-in-a-relationship-students | /green-flag-checklist | /relationship-boundaries-students | /communication-in-relationships-students","/relationship-advice-for-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Explore student dating","Read safety guidance","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","Jealousy in Student Relationships visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","Jealousy in Student Relationships guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is jealousy in relationship? | How should students approach jealousy in relationship? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /relationship-advice-for-students by keeping this page focused on jealousy in relationship.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"REL-008","82","Conflict Resolution for Student Relationships","Conflict Resolution for Student Relationships","/conflict-resolution-relationships-students","New page","conflict resolution relationships","relationship conflict, argument in relationship, communication conflict","What is conflict resolution relationships? | How should students approach conflict resolution relationships? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","Medium","Medium","6","8","4","6","61","Someone looking for a serious relationship","Healthy Relationships","Relationship advice guide or quiz landing page","900-1,500 words","What should I know about conflict resolution relationships as a student?","Conflict Resolution for Student Relationships should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What conflict resolution relationships means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/safety | /student-dating | /communication-in-relationships-students | /download","/relationship-advice-for-students | /green-flags-in-a-relationship-students | /green-flag-checklist | /relationship-boundaries-students | /communication-in-relationships-students","/relationship-advice-for-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Explore student dating","Read safety guidance","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","Conflict Resolution for Student Relationships visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","Conflict Resolution for Student Relationships guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is conflict resolution relationships? | How should students approach conflict resolution relationships? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /relationship-advice-for-students by keeping this page focused on conflict resolution relationships.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"REL-009","83","Emotional Maturity in Relationships","Emotional Maturity in Relationships","/emotional-maturity-in-relationships","New page","emotional maturity in relationships","mature relationship signs, emotional intelligence dating, student relationships","What is emotional maturity in relationships? | How should students approach emotional maturity in relationships? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","Medium","Medium","6","8","4","6","61","Someone looking for a serious relationship","Healthy Relationships","Relationship advice guide or quiz landing page","900-1,500 words","What should I know about emotional maturity in relationships as a student?","Emotional Maturity in Relationships should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What emotional maturity in relationships means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/safety | /student-dating | /communication-in-relationships-students | /download","/relationship-advice-for-students | /green-flags-in-a-relationship-students | /green-flag-checklist | /relationship-boundaries-students | /communication-in-relationships-students","/relationship-advice-for-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Explore student dating","Read safety guidance","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","Emotional Maturity in Relationships visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","Emotional Maturity in Relationships guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is emotional maturity in relationships? | How should students approach emotional maturity in relationships? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /relationship-advice-for-students by keeping this page focused on emotional maturity in relationships.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"REL-010","84","Long-Distance Relationships in University","Long-Distance Relationships in University","/long-distance-relationship-university","New page","long distance relationship university","long distance relationship during university, LDR students, university relationship","What is long distance relationship university? | How should students approach long distance relationship university? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","Medium","Medium","6","8","4","5","60","Someone looking for a serious relationship","Healthy Relationships","Relationship advice guide or quiz landing page","900-1,500 words","What should I know about long distance relationship university as a student?","Long-Distance Relationships in University should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What long distance relationship university means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/safety | /student-dating | /communication-in-relationships-students | /download","/relationship-advice-for-students | /green-flags-in-a-relationship-students | /green-flag-checklist | /relationship-boundaries-students | /communication-in-relationships-students","/relationship-advice-for-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Explore student dating","Read safety guidance","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","Long-Distance Relationships in University visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","Long-Distance Relationships in University guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is long distance relationship university? | How should students approach long distance relationship university? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /relationship-advice-for-students by keeping this page focused on long distance relationship university.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"REL-011","85","Love Languages for Students","Love Languages for Students","/love-languages-for-students","New page","love languages for students","love language quiz, love languages relationship, student couples","What is love languages for students? | How should students approach love languages for students? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","High","High","6","7","5","4","58","Someone looking for a serious relationship","Healthy Relationships","Relationship advice guide or quiz landing page","900-1,500 words","What should I know about love languages for students as a student?","Love Languages for Students should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What love languages for students means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/safety | /student-dating | /communication-in-relationships-students | /download","/relationship-advice-for-students | /green-flags-in-a-relationship-students | /green-flag-checklist | /relationship-boundaries-students | /communication-in-relationships-students","/relationship-advice-for-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Explore student dating","Read safety guidance","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","Love Languages for Students visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","Love Languages for Students guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is love languages for students? | How should students approach love languages for students? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /relationship-advice-for-students by keeping this page focused on love languages for students.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"REL-012","86","Compatibility Quiz for Students","Compatibility Quiz for Students","/compatibility-quiz-students","New page","compatibility quiz students","relationship compatibility quiz, student relationship quiz, dating compatibility","What is compatibility quiz students? | How should students approach compatibility quiz students? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Mixed","Awareness","High","Medium","8","8","8","4","71","Someone looking for a serious relationship","Healthy Relationships","Relationship advice guide or quiz landing page","600-1,000 words plus interactive tool","What should I know about compatibility quiz students as a student?","Compatibility Quiz for Students should explain the tool quickly, show who it helps, and guide students toward a useful result before any product CTA.","What this tool does | Who should use it | How to use it | Privacy and safety notes | Recommended next steps | Related guides | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/safety | /student-dating | /communication-in-relationships-students | /download","/relationship-advice-for-students | /green-flags-in-a-relationship-students | /green-flag-checklist | /relationship-boundaries-students | /communication-in-relationships-students","/relationship-advice-for-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Explore student dating","Read safety guidance","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","Compatibility Quiz for Students visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","Compatibility Quiz for Students guide for Nigerian students","SoftwareApplication, WebPage, FAQPage, BreadcrumbList","What is compatibility quiz students? | How should students approach compatibility quiz students? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /relationship-advice-for-students by keeping this page focused on compatibility quiz students.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"BRK-001","87","Breakup Advice for Students","Breakup Advice for Students","/breakup-advice-students","New page","breakup advice students","breakup advice, student breakup, how to handle breakup in school","What is breakup advice students? | How should students approach breakup advice students? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","Medium","Medium","5","8","2","7","58","Someone recovering from a breakup","Breakups, Rejection, and Emotional Wellbeing","Supportive advice guide","900-1,500 words","What should I know about breakup advice students as a student?","Breakup Advice for Students should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What breakup advice students means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/relationship-advice-for-students | /safety | /support | /student-dating","/how-to-handle-rejection-dating | /how-to-move-on-from-breakup-students | /seeing-your-ex-on-campus | /how-to-know-when-to-date-again | /coping-with-ghosting","/breakup-advice-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Read related relationship guidance","Return when you feel ready","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","Breakup Advice for Students visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","Breakup Advice for Students guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is breakup advice students? | How should students approach breakup advice students? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /breakup-advice-students by keeping this page focused on breakup advice students.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"BRK-002","88","How to Handle Rejection in Dating","How to Handle Rejection in Dating","/how-to-handle-rejection-dating","New page","how to handle rejection dating","handle rejection gracefully, rejection in love, dating rejection","What is how to handle rejection dating? | How should students approach how to handle rejection dating? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","High","High","5","8","2","6","56","Someone recovering from a breakup","Breakups, Rejection, and Emotional Wellbeing","Supportive advice guide","900-1,500 words","What should I know about how to handle rejection dating as a student?","How to Handle Rejection in Dating should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What how to handle rejection dating means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/relationship-advice-for-students | /safety | /support | /student-dating","/breakup-advice-students | /how-to-move-on-from-breakup-students | /seeing-your-ex-on-campus | /how-to-know-when-to-date-again | /coping-with-ghosting","/breakup-advice-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Read related relationship guidance","Return when you feel ready","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","How to Handle Rejection in Dating visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","How to Handle Rejection in Dating guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is how to handle rejection dating? | How should students approach how to handle rejection dating? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /breakup-advice-students by keeping this page focused on how to handle rejection dating.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"BRK-003","89","How to Move On From a Breakup as a Student","How to Move On From a Breakup as a Student","/how-to-move-on-from-breakup-students","New page","how to move on from a breakup","move on from breakup, breakup recovery, student heartbreak","What is how to move on from a breakup? | How should students approach how to move on from a breakup? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","Very High","High","5","8","2","7","61","Someone recovering from a breakup","Breakups, Rejection, and Emotional Wellbeing","Supportive advice guide","900-1,500 words","What should I know about how to move on from a breakup as a student?","How to Move On From a Breakup as a Student should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What how to move on from a breakup means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/relationship-advice-for-students | /safety | /support | /student-dating","/breakup-advice-students | /how-to-handle-rejection-dating | /seeing-your-ex-on-campus | /how-to-know-when-to-date-again | /coping-with-ghosting","/breakup-advice-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Read related relationship guidance","Return when you feel ready","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","How to Move On From a Breakup as a Student visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","How to Move On From a Breakup as a Student guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is how to move on from a breakup? | How should students approach how to move on from a breakup? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /breakup-advice-students by keeping this page focused on how to move on from a breakup.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"BRK-004","90","Seeing Your Ex on Campus","Seeing Your Ex on Campus","/seeing-your-ex-on-campus","New page","seeing your ex on campus","ex on campus, how to act around your ex, student breakup","What is seeing your ex on campus? | How should students approach seeing your ex on campus? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","Low","Low","4","7","1","6","51","Someone recovering from a breakup","Breakups, Rejection, and Emotional Wellbeing","Supportive advice guide","900-1,500 words","What should I know about seeing your ex on campus as a student?","Seeing Your Ex on Campus should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What seeing your ex on campus means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/relationship-advice-for-students | /safety | /support | /student-dating","/breakup-advice-students | /how-to-handle-rejection-dating | /how-to-move-on-from-breakup-students | /how-to-know-when-to-date-again | /coping-with-ghosting","/breakup-advice-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Read related relationship guidance","Return when you feel ready","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","Seeing Your Ex on Campus visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","Seeing Your Ex on Campus guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is seeing your ex on campus? | How should students approach seeing your ex on campus? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /breakup-advice-students by keeping this page focused on seeing your ex on campus.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
"BRK-005","91","How to Know When You Are Ready to Date Again","How to Know When You Are Ready to Date Again","/how-to-know-when-to-date-again","New page","when to date again after breakup","ready to date again, dating after breakup, emotional readiness","What is when to date again after breakup? | How should students approach when to date again after breakup? | What should Nigerian students know before acting on this advice? | How can The College Date help with this safely?","Informational","Awareness","Medium","Medium","5","7","3","6","56","Someone recovering from a breakup","Breakups, Rejection, and Emotional Wellbeing","Supportive advice guide","900-1,500 words","What should I know about when to date again after breakup as a student?","How to Know When You Are Ready to Date Again should answer the student’s main question first, then give practical Nigerian campus examples and safety-conscious next steps.","What when to date again after breakup means for students | Why it matters on Nigerian campuses | Practical steps and examples | Mistakes to avoid | Safety and privacy notes | How The College Date fits naturally | FAQs","Include student-specific scenarios, Nigerian campus context where relevant, and practical examples that are not copied from generic dating advice pages.","Use examples from lectures, hostels, faculty events, resumption periods, Lagos hangouts, student budgets, campus transport, group chats, and Android-first mobile usage where natural.","Verify any factual claims about The College Date, Nigerian locations, school terms, app features, and public safety guidance.","Official app pages, Google Play listing, university resources, reputable Nigerian media, expert-reviewed relationship or safety resources.","/relationship-advice-for-students | /safety | /support | /student-dating","/breakup-advice-students | /how-to-handle-rejection-dating | /how-to-move-on-from-breakup-students | /seeing-your-ex-on-campus | /coping-with-ghosting","/breakup-advice-students","Link to /safety when the page discusses meeting, privacy, scams, boundaries, consent, or messaging risk.","Read related relationship guidance","Return when you feel ready","One contextual CTA after the first useful section and one gentle final CTA. Avoid interrupting safety or wellbeing advice.","How to Know When You Are Ready to Date Again visual with Nigerian student/campus context, app-neutral composition, and no fake testimonial elements.","How to Know When You Are Ready to Date Again guide for Nigerian students","Article, FAQPage, BreadcrumbList","What is when to date again after breakup? | How should students approach when to date again after breakup? | What should Nigerian students know before acting on this advice?","Add a 40-60 word answer box near the top, followed by a concise checklist or table that can be cited by AI search systems.","Editorial author with Nigerian student lifestyle familiarity","Review every 6-12 months, sooner if user safety or product facts change.","Differentiate from /breakup-advice-students by keeping this page focused on when to date again after breakup.","Follow the Editorial Handbook: educate first, avoid stereotypes, avoid fake claims, use calm student-focused language, and make the content useful without search traffic.","Add canonical self-reference, BreadcrumbList, appropriate Article/FAQ/tool schema, internal related-links block, optimized image metadata, and sitemap inclusion only when published."
